,gene_name,log_fc,pvals_adj,pts
114,NT5C3A,1.87656,4.860073145879651e-18,0.9425287356321839
115,TRPT1,2.1909704,5.6801418892154334e-18,0.9310344827586207
116,MRPS21,1.0191216,5.9569153137334994e-18,1.0
117,VRK3,4.5256405,6.0223285671002065e-18,0.896551724137931
118,OAS2,2.4128287,6.830623422811034e-18,0.9540229885057471
119,C14ORF159,3.4956145,7.892685318921515e-18,0.9080459770114943
120,C5ORF42,2.4144778,9.082281415741815e-18,0.9770114942528736
121,LY96,3.51226,9.598930560607396e-18,0.8850574712643678
122,ANTXR1,1.91262,1.3822117047029024e-17,0.9310344827586207
123,TRIM22,6.410761,1.4984635066755893e-17,0.8160919540229885
124,CCL2,8.413852,1.8002881926817384e-17,0.8045977011494253
125,SRSF11,1.6534201,1.9801491903500813e-17,1.0
126,UBE2G1,1.0529844,1.9801491903500813e-17,1.0
127,MT1M,5.0654006,2.1540877809411104e-17,0.8160919540229885
128,PXDC1,2.170467,3.137589119311171e-17,0.9080459770114943
129,DPYSL2,2.5921516,3.722754220644823e-17,0.9655172413793104
130,PRPF40A,1.395181,3.8185996079148115e-17,1.0
131,MTX2,3.1040537,4.6960940504975855e-17,0.896551724137931
132,PMP22,3.053051,7.298364309462444e-17,0.9080459770114943
133,SCPEP1,2.202213,7.377874683893885e-17,0.9425287356321839
134,CFL2,0.7815475,7.649129883306487e-17,0.9770114942528736
135,FOXRED2,1.3223612,7.649129883306487e-17,0.9770114942528736
136,RBMS3,4.9014387,8.522181330672967e-17,0.8160919540229885
137,SAMD9L,1.7849549,9.257255368826772e-17,0.9770114942528736
138,CUTA,1.8047128,1.0958564833127602e-16,1.0
139,EBI3,21.06496,1.260199596960639e-16,0.7816091954022989
140,C12ORF65,2.2413883,1.320601720018308e-16,0.9080459770114943
141,KANSL1L,2.6925673,2.6449269886420693e-16,0.896551724137931
142,C11ORF74,3.4356759,2.984062305633294e-16,0.8735632183908046
143,GLOD4,1.8830802,3.102918679579189e-16,1.0
144,PLAU,1.5310758,3.651336995317628e-16,0.9540229885057471
145,CXCL2,4.4461465,4.162239167802928e-16,0.8160919540229885
146,CHN1,3.5534434,4.692983570585972e-16,0.8505747126436781
147,IFI35,1.6417797,5.018009640523246e-16,0.9310344827586207
148,GNL3,1.3753037,5.072381687750891e-16,0.9885057471264368
149,CPA4,1.6834532,5.347831341647329e-16,0.9885057471264368
150,NEU1,2.432046,6.218928591245901e-16,0.9080459770114943
