,gene_name,log_fc,pvals_adj,pts
5932,ELAVL2,-0.3547496,0.5961388569482154,0.6996047430830039
5933,ADAM20,-2.1228917,0.5961388569482154,0.13438735177865613
5934,NUPR1,-0.816928,0.5961388569482154,0.20948616600790515
5935,ZNF17,-0.5526849,0.5956018138117588,0.11462450592885376
5936,NAF1,-0.015291902,0.5946590030626456,0.48616600790513836
5937,PLAG1,-0.106201105,0.5946590030626456,0.2490118577075099
5938,SERTAD1,-0.7072038,0.5930436803346653,0.4901185770750988
5939,POU5F2,-1.8414246,0.5927760113551847,0.039525691699604744
5940,TRIM66,-0.03225926,0.5923058118778036,0.17391304347826086
5941,PODXL2,-1.8485869,0.5920384460925114,0.039525691699604744
5942,SPINT2,-0.14326677,0.5920384460925114,0.9367588932806324
5943,ADAMTS14,-4.099675,0.5913015323446155,0.02766798418972332
5944,CYP2R1,-0.53695303,0.5896271814624358,0.233201581027668
5945,STPG1,-0.3732412,0.5893608574438803,0.5059288537549407
5946,HLA-C,-0.011892871,0.5893608574438803,0.9881422924901185
5947,TRIB2,-0.5354344,0.588360412133686,0.1857707509881423
5948,SERPINI1,-0.55460054,0.5876267706648007,0.2845849802371542
5949,SNORA14B,-2.0439856,0.5876267706648007,0.039525691699604744
5950,LINC00243,-2.6161675,0.5875639516616341,0.05533596837944664
5951,LINC00470,-17.387075,0.5875639516616341,0.0
5952,RNU4ATAC,-0.23370644,0.5861614608406422,0.383399209486166
5953,NDUFAF7,-0.21897447,0.5852275734232718,0.691699604743083
5954,COQ9,-0.18474822,0.5820283032518113,0.8221343873517787
5955,UPP1,-0.1256217,0.5810983295933686,0.9209486166007905
5956,DTNA,-2.6176496,0.5810983295933686,0.011857707509881422
5957,CCNA1,-2.4397597,0.5810983295933686,0.011857707509881422
5958,PSMD5-AS1,-0.3376329,0.5810983295933686,0.45454545454545453
5959,NUDT6,-0.31559533,0.5810983295933686,0.31620553359683795
5960,NAP1L2,-1.7397224,0.579782456645833,0.07905138339920949
5961,ADRBK1,-1.0808648,0.5793184595289319,0.2134387351778656
5962,CTF1,-1.2643714,0.5788546852489783,0.07905138339920949
5963,XK,-2.9759948,0.5774647003281964,0.039525691699604744
5964,ADAM19,-0.6864627,0.5762168294837101,0.7114624505928854
5965,TNFRSF10A,-0.23467296,0.5762168294837101,0.6521739130434783
5966,AKNA,-0.5594446,0.5752925295638072,0.1541501976284585
5967,CCDC88B,0.11054659,0.5752925295638072,0.2924901185770751
5968,FBP1,-2.287652,0.5737073013791077,0.023715415019762844
5969,TTC32,-0.2714266,0.571464675139929,0.5928853754940712
5970,CHN1,-0.3077784,0.571464675139929,0.1976284584980237
5971,C1ORF86,-2.1846416,0.5700854309352422,0.28063241106719367
5972,DGKA,-0.119556114,0.5700854309352422,0.7233201581027668
5973,KLHL31,-1.7278925,0.5698255808502871,0.11067193675889328
5974,PSPN,-0.56217647,0.5693664155726872,0.19367588932806323
5975,TMEM168,-0.056102905,0.5689074750647827,0.5059288537549407
5976,IL20RB,0.11937401,0.5684487594108368,0.5928853754940712
5977,MOB3C,0.04059688,0.5664173343277908,0.2924901185770751
5978,ABCG1,-0.27288637,0.5653040694728191,0.22529644268774704
5979,PTOV1-AS1,0.12988076,0.5653040694728191,0.1383399209486166
5980,AZI2,-0.25774938,0.5636757202657514,0.8656126482213439
5981,GIPC2,-1.3497739,0.562050396499823,0.1225296442687747
5982,ACER2,-0.6840543,0.5615950635929173,0.07114624505928854
5983,CRADD,-0.3339078,0.558730126951121,0.4505928853754941
5984,TMEM222,-0.5536659,0.5567200928280892,0.7075098814229249
5985,GRK5,-0.90122366,0.5549704512292042,0.22134387351778656
5986,RUSC1-AS1,-0.2878317,0.5532244910218247,0.32806324110671936
5987,POMGNT2,-0.43418813,0.5518722273778279,0.2450592885375494
5988,AHR,-0.12443042,0.5514219275980311,0.9604743083003953
5989,ARHGEF19,-0.036649797,0.5487249092214698,0.2134387351778656
5990,UVSSA,-0.38943076,0.5462896670408842,0.2450592885375494
5991,LOXL3,-2.2806163,0.5460360971599036,0.03557312252964427
5992,LHX5,-0.47972876,0.5430287058774464,0.1422924901185771
5993,CCS,-0.1884266,0.5430287058774464,0.5612648221343873
5994,KLHL13,-0.47858396,0.5427758248306064,0.4031620553359684
5995,AOC1,-2.7224574,0.5427758248306064,0.007905138339920948
5996,LINC00884,-2.1259172,0.5406093693529839,0.019762845849802372
5997,CDYL,-0.10917187,0.5405496396765369,0.8300395256916996
5998,PPP1R18,-0.74657536,0.5394090486387403,0.7944664031620553
5999,BCO2,-0.9380794,0.5394090486387403,0.17391304347826086
6000,ZNF214,-1.1864748,0.5394090486387403,0.05928853754940711
6001,EML2,-1.238899,0.5352893096143633,0.13043478260869565
6002,GARNL3,0.043373775,0.5329510596108415,0.1857707509881423
6003,MAPKAPK2,-0.28254348,0.5328915832777037,0.6403162055335968
6004,C17ORF99,-0.99649054,0.5324509767431169,0.05533596837944664
6005,SPATA33,-0.30510995,0.5303105659219278,0.5138339920948617
6006,ADAMTS4,-1.7090002,0.5292424833067128,0.03162055335968379
6007,PPAPDC1B,-0.22091609,0.5281758159501506,0.6600790513833992
6008,MT1F,-0.5315688,0.5272996957769799,0.24110671936758893
6009,ZNF608,-1.7738862,0.525609653154918,0.10276679841897234
6010,SCD5,-0.07818955,0.5251728100406573,0.6363636363636364
6011,USP6NL,-0.65257335,0.5251728100406573,0.40711462450592883
6012,INTS9,-0.4415691,0.5238636666870953,0.3715415019762846
6013,INPP1,-0.1129612,0.5238636666870953,0.5059288537549407
6014,PTN,-1.9406809,0.5236160311296473,0.03162055335968379
6015,CHCHD1,-0.014804186,0.5236160311296473,0.9565217391304348
6016,MAP4K2,-0.5628891,0.5227447089130355,0.233201581027668
